# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
    2260.642        0.300       68.020     1735.492
    2263.652        0.000       68.020     1735.492
    2266.662        0.300       68.020     1735.492
    2269.672        0.300       68.020     1735.492
    2272.682        0.700       68.020     1735.492
    2275.693        0.300       68.020     1735.492
    2278.703        0.700       68.020     1735.492
    2281.714        0.300       68.020     1735.492
    2284.724        0.300       68.020     1735.492
    2287.734        0.000       68.020     1735.492
    2290.744        0.300       68.020     1735.492
    2293.755        0.000       68.020     1735.492
    2296.765        0.300       68.020     1735.492
    2299.776        0.300       68.020     1735.492
    2302.786        0.300       68.020     1735.492
    2305.797        0.300       68.020     1735.492
    2308.807        0.300       68.020     1735.492
    2311.817        0.000       68.020     1735.492
    2314.828        0.700       68.020     1735.492
    2317.838        0.300       68.020     1735.492
    2320.849        0.000       68.020     1735.492
    2323.859        0.300       68.020     1735.492
    2326.870        0.300       68.020     1735.492
    2329.880        0.000       68.020     1735.492
    2332.890        0.700       68.020     1735.492
    2335.900        0.300       68.020     1735.492
    2338.911        0.300       68.020     1735.492
    2341.921        0.300       68.020     1735.492
    2344.931        0.000       68.020     1735.492
    2347.942        0.300       68.020     1735.492
    2350.952        0.300       68.020     1735.492
    2353.962        0.300       68.020     1735.492
    2356.973        0.300       68.020     1735.492
    2359.983        0.000       68.020     1735.492
    2362.993        0.300       68.020     1735.492
    2366.004        0.300       68.020     1735.492
    2369.014        0.300       68.020     1735.492
    2372.025        0.300       68.020     1735.492
    2375.035        0.300       68.020     1735.492
    2378.046        0.300       68.020     1735.492
    2381.056        0.000       68.020     1735.492
    2384.067        0.300       68.020     1735.492
    2387.077        0.700       68.020     1735.492
    2390.088        0.000       68.020     1735.492
    2393.098        0.700       68.012     1735.492
    2396.108        0.000       68.012     1735.492
    2399.119        0.700       68.016     1735.492
    2402.129        0.300       68.016     1735.492
    2405.139        0.300       68.016     1735.492
    2408.149        0.300       68.016     1735.492
    2411.160        0.000       68.016     1735.492
    2414.170        0.300       68.016     1735.492
    2417.180        0.700       68.016     1735.492
    2420.190        0.000       68.016     1735.492
    2423.201        0.300       68.016     1735.492
    2426.211        0.000       68.016     1735.492
    2429.221        0.300       68.016     1735.492
    2432.231        0.300       68.016     1735.492
    2435.240        0.000       68.016     1735.492
    2438.251        0.300       68.016     1735.492
    2441.261        0.300       68.016     1735.492
    2444.271        0.300       68.016     1735.492
    2447.281        0.000       68.016     1735.492
    2450.292        0.300       68.016     1735.492
    2453.302        0.300       68.016     1735.492
    2456.312        0.700       68.117     1735.492
    2459.323        0.300       68.117     1735.492
    2462.333        0.300       68.117     1735.492
    2465.343        0.000       68.117     1735.492
    2468.354        0.300       68.117     1735.492
    2471.364        0.300       68.117     1735.492
    2474.375        0.300       68.117     1735.492
    2477.385        0.300       68.117     1735.492
    2480.396        0.300       68.117     1735.492
    2483.406        0.300       68.117     1735.492
    2486.416        0.300       68.117     1735.492
    2489.426        0.000       68.117     1735.492
    2492.436        0.300       68.117     1735.492
    2495.447        0.000       68.117     1735.492
    2498.457        0.300       68.117     1735.492
    2501.468        0.000       68.117     1735.492
    2504.478        0.700       68.117     1735.492
    2507.488        0.000       68.117     1735.492
    2510.498        0.300       68.121     1735.492
    2513.508        0.300       68.121     1735.492
    2516.519        0.300       68.121     1735.492
    2519.529        1.000       68.121     1735.492
    2522.540        0.300       68.121     1735.492
    2525.550        0.300       68.121     1735.492
    2528.560        0.000       68.121     1735.492
    2531.571        0.300       68.121     1735.492
    2534.581        0.300       68.121     1735.492
    2537.591        0.300       68.121     1735.492
    2540.602        0.300       68.121     1735.492
    2543.612        0.000       68.004     1735.492
    2546.622        0.300       68.004     1735.492
    2549.633        0.000       68.004     1735.492
    2552.643        0.300       68.004     1735.492
    2555.653        0.700       68.004     1735.492
    2558.664        0.000       68.004     1735.492
    2561.674        0.300       68.004     1735.492
    2564.685        0.300       68.004     1735.492
    2567.695        0.000       68.004     1735.492
    2570.705        0.700       68.008     1735.492
    2573.716        0.000       68.008     1735.492
    2576.726        0.300       68.008     1735.492
    2579.736        0.300       68.008     1735.492
    2582.747        0.000       68.008     1735.492
    2585.757        0.300       68.008     1735.492
    2588.767        0.000       68.008     1735.492
    2591.777        0.300       68.008     1735.492
    2594.788        0.300       68.008     1735.492
    2597.798        0.300       68.008     1735.492
    2600.808        0.300       68.008     1735.492
    2603.818        0.300       68.008     1735.492
    2606.829        0.300       68.008     1735.492
    2609.839        0.000       68.008     1735.492
    2612.849        0.300       68.008     1735.492
    2615.859        0.300       68.008     1735.492
    2618.869        0.700       68.008     1735.492
    2621.880        0.000       68.008     1735.492
    2624.890        0.300       68.008     1735.492
    2627.900        0.000       68.008     1735.492
    2630.910        0.700       68.012     1735.492
    2633.921        0.300       68.012     1735.492
    2636.931        0.300       68.016     1735.492
    2639.941        0.300       68.016     1735.492
    2642.951        0.700       68.016     1735.492
    2645.962        0.300       68.016     1735.492
    2648.972        0.000       68.016     1735.492
    2651.982        0.300       68.016     1735.492
    2654.992        0.300       68.016     1735.492
    2658.003        0.000       68.016     1735.492
    2661.013        0.300       68.016     1735.492
    2664.022        0.300       68.016     1735.492
    2667.030        0.300       68.016     1735.492
    2670.038        0.300       68.016     1735.492
    2673.046        0.300       68.016     1735.492
    2676.056        0.300       68.016     1735.492
    2679.066        0.000       68.016     1735.492
    2682.076        0.700       68.016     1735.492
    2685.087        0.000       68.016     1735.492
    2688.097        0.300       68.016     1735.492
    2691.107        0.300       68.121     1735.492
    2694.117        0.000       68.121     1735.492
    2697.127        0.700       68.121     1735.492
    2700.138        0.300       68.121     1735.492
    2703.148        0.300       68.121     1735.492
    2706.158        0.000       68.121     1735.492
    2709.168        0.300       68.121     1735.492
    2712.178        0.300       68.121     1735.492
    2715.189        0.000       68.121     1735.492
    2718.199        0.300       68.121     1735.492
    2721.209        0.000       68.121     1735.492
    2724.219        0.300       68.121     1735.492
    2727.229        0.300       68.121     1735.492
    2730.240        0.300       68.121     1735.492
    2733.250        0.000       68.121     1735.492
    2736.260        0.300       68.121     1735.492
    2739.270        0.300       68.121     1735.492
    2742.278        0.300       68.121     1735.492
    2745.288        0.000       68.121     1735.492
    2748.299        0.300       68.121     1735.492
    2751.309        0.300       68.121     1735.492
    2754.319        0.300       68.121     1735.492
    2757.329        0.300       68.133     1735.492
    2760.340        0.700       68.133     1735.492
    2763.350        0.000       68.133     1735.492
    2766.360        0.300       68.133     1735.492
    2769.371        0.300       68.133     1735.492
    2772.381        0.300       68.133     1735.492
    2775.391        0.300       68.133     1735.492
    2778.401        0.000       68.133     1735.492
    2781.412        0.300       68.133     1735.492
    2784.422        0.700       68.133     1735.492
    2787.432        0.000       68.133     1735.492
    2790.442        0.300       68.133     1735.492
    2793.452        0.300       68.133     1735.492
    2796.463        0.300       68.133     1735.492
    2799.473        0.300       68.133     1735.492
    2802.483        0.300       68.133     1735.492
    2805.494        0.300       68.133     1735.492
    2808.504        0.300       68.133     1735.492
    2811.514        0.300       68.137     1735.492
    2814.524        0.300       68.137     1735.492
    2817.535        0.300       68.137     1735.492
    2820.545        0.300       68.137     1735.492
    2823.555        0.300       68.137     1735.492
    2826.566        0.000       68.137     1735.492
    2829.576        0.300       68.137     1735.492
    2832.586        0.300       68.137     1735.492
    2835.596        0.300       68.137     1735.492
    2838.606        0.300       68.137     1735.492
    2841.617        0.000       68.137     1735.492
    2844.627        0.300       68.043     1735.492
    2847.637        0.000       68.043     1735.492
    2850.647        0.300       68.043     1735.492
    2853.658        0.000       68.043     1735.492
    2856.668        0.300       68.043     1735.492
    2859.678        0.700       68.043     1735.492
    2862.688        0.300       68.043     1735.492
    2865.699        0.300       68.043     1735.492
    2868.709        0.000       68.043     1735.492
    2871.719        0.700       68.043     1735.492
    2874.730        0.700       68.043     1735.492
    2877.740        0.300       68.047     1735.492
    2880.750        0.300       68.047     1735.492
    2883.760        0.700       68.047     1735.492
    2886.771        0.000       68.047     1735.492
    2889.781        0.300       68.047     1735.492
    2892.791        0.300       68.047     1735.492
    2895.801        0.000       68.047     1735.492
    2898.811        0.300       68.047     1735.492
    2901.821        0.300       68.047     1735.492
    2904.831        0.000       68.047     1735.492
    2907.842        0.300       68.047     1735.492
    2910.852        0.000       68.047     1735.492
    2913.862        0.300       68.047     1735.492
    2916.873        0.700       68.047     1735.492
    2919.883        0.000       68.047     1735.492
    2922.893        0.300       68.047     1735.492
    2925.903        0.000       68.047     1735.492
    2928.914        0.300       68.047     1735.492
    2931.924        1.000       68.047     1735.492
    2934.932        0.300       68.047     1735.492
    2937.943        0.300       68.082     1735.492
    2940.953        0.000       68.082     1735.492
    2943.963        0.300       68.082     1735.492
    2946.973        0.300       68.082     1735.492
    2949.982        0.300       68.082     1735.492
    2952.992        0.300       68.082     1735.492
    2956.003        0.000       68.082     1735.492
    2959.013        0.300       68.082     1735.492
    2962.023        0.300       68.082     1735.492
    2965.033        0.300       68.082     1735.492
    2968.044        0.300       68.082     1735.492
    2971.054        0.000       68.082     1735.492
    2974.064        0.300       68.082     1735.492
    2977.074        0.300       68.082     1735.492
    2980.085        0.000       68.082     1735.492
    2983.095        0.300       68.082     1735.492
    2986.105        0.300       68.082     1735.492
    2989.115        0.000       68.082     1735.492
    2992.126        0.700       68.105     1735.492
    2995.136        0.300       68.105     1735.492
    2998.146        0.300       68.105     1735.492
    3001.156        0.700       68.105     1735.492
    3004.167        0.300       68.105     1735.492
    3007.177        0.300       68.105     1735.492
    3010.187        0.300       68.105     1735.492
    3013.198        0.000       68.105     1735.492
    3016.208        0.600       68.105     1735.492
    3019.218        0.300       68.105     1735.492
    3022.229        0.700       68.105     1735.492
    3025.239        0.000       68.105     1735.492
    3028.249        0.300       68.105     1735.492
    3031.260        0.300       68.105     1735.492
    3034.270        0.000       68.105     1735.492
    3037.280        0.700       68.105     1735.492
    3040.290        0.300       68.105     1735.492
    3043.301        0.000       68.105     1735.492
    3046.311        0.300       68.105     1735.492
    3049.321        0.300       68.105     1735.492
    3052.332        0.300       68.160     1735.492
    3055.342        0.300       68.160     1735.492
    3058.352        0.000       68.160     1735.492
    3061.362        0.300       68.160     1735.492
    3064.373        0.000       68.160     1735.492
    3067.383        0.300       68.160     1735.492
    3070.393        0.300       68.160     1735.492
    3073.404        0.300       68.160     1735.492
    3076.414        0.000       68.160     1735.492
    3079.424        0.300       68.160     1735.492
    3082.435        0.300       68.160     1735.492
    3085.445        0.000       68.160     1735.492
    3088.455        0.700       68.160     1735.492
    3091.466        0.300       68.160     1735.492
    3094.476        0.000       68.160     1735.492
    3097.486        0.700       68.160     1735.492
    3100.494        0.000       68.160     1735.492
    3103.504        0.300       68.160     1735.492
    3106.514        0.300       68.160     1735.492
    3109.525        0.000       68.160     1735.492
    3112.535        0.700       68.160     1735.492
    3115.545        0.300       68.160     1735.492
    3118.555        0.300       68.168     1735.492
    3121.565        0.700       68.168     1735.492
    3124.576        0.300       68.168     1735.492
    3127.585        0.000       68.168     1735.492
    3130.596        0.300       68.168     1735.492
    3133.606        0.300       68.168     1735.492
    3136.616        0.300       68.168     1735.492
    3139.626        0.300       68.168     1735.492
    3142.637        0.300       68.168     1735.492
    3145.647        0.000       68.168     1735.492
    3148.657        0.300       68.168     1735.492
    3151.665        0.300       68.168     1735.492
    3154.675        0.700       68.168     1735.492
    3157.685        0.000       68.168     1735.492
    3160.695        0.300       68.168     1735.492
    3163.706        0.300       68.168     1735.492
    3166.716        0.300       68.168     1735.492
    3169.726        0.000       68.168     1735.492
    3172.737        0.700       68.195     1735.492
    3175.747        0.300       68.195     1735.492
    3178.757        0.300       68.199     1735.492
    3181.766        0.300       68.199     1735.492
    3184.774        0.300       68.199     1735.492
    3187.784        0.000       68.199     1735.492
    3190.795        0.300       68.199     1735.492
    3193.805        0.000       68.199     1735.492
    3196.815        0.700       68.199     1735.492
    3199.825        0.300       68.199     1735.492
    3202.835        0.000       68.199     1735.492
    3205.846        0.000       68.199     1735.492
    3208.856        0.300       68.199     1735.492
    3211.866        0.300       68.199     1735.492
    3214.877        0.300       68.199     1735.492
    3217.887        0.000       68.199     1735.492
    3220.897        0.700       68.199     1735.492
    3223.907        0.300       68.199     1735.492
    3226.918        0.300       68.199     1735.492
    3229.928        0.300       68.199     1735.492
    3232.936        0.300       68.199     1735.492
    3235.947        0.300       68.199     1735.492
    3238.957        0.700       68.203     1735.492
    3241.967        0.600       68.203     1735.492
    3244.977        0.300       68.203     1735.492
    3247.987        0.000       68.203     1735.492
    3250.998        0.300       68.203     1735.492
    3254.008        0.000       68.203     1735.492
    3257.018        0.300       68.203     1735.492
    3260.028        0.300       68.203     1735.492
    3263.039        0.000       68.203     1735.492
    3266.049        0.300       68.203     1735.492
    3269.059        0.000       68.203     1735.492
    3272.069        0.700       68.203     1735.492
    3275.080        0.300       68.203     1735.492
    3278.090        0.000       68.203     1735.492
    3281.100        0.300       68.203     1735.492
    3284.111        0.300       68.203     1735.492
    3287.121        0.000       68.203     1735.492
    3290.131        0.300       68.203     1735.492
    3293.141        0.700       68.207     1735.492
    3296.150        0.300       68.207     1735.492
    3299.160        0.300       68.207     1735.492
    3302.170        0.300       68.207     1735.492
    3305.181        0.000       68.207     1735.492
    3308.191        0.300       68.207     1735.492
    3311.201        0.300       68.207     1735.492
    3314.211        0.000       68.207     1735.492
    3317.222        0.300       68.207     1735.492
    3320.232        0.300       68.207     1735.492
    3323.242        0.300       68.207     1735.492
    3326.252        0.000       68.207     1735.492
    3329.263        0.700       68.207     1735.492
    3332.273        0.300       68.207     1735.492
    3335.283        0.000       68.207     1735.492
    3338.294        0.300       68.207     1735.492
    3341.304        0.000       68.207     1735.492
    3344.314        0.300       68.207     1735.492
    3347.324        0.300       68.207     1735.492
    3350.335        0.300       68.207     1735.492
    3353.345        0.700       68.207     1735.492
    3356.354        0.000       68.207     1735.492
    3359.364        0.700       68.207     1735.492
    3362.375        0.300       68.207     1735.492
    3365.385        0.300       68.207     1735.492
    3368.395        0.300       68.207     1735.492
    3371.406        0.300       68.207     1735.492
    3374.416        0.300       68.207     1735.492
    3377.426        0.000       68.207     1735.492
    3380.437        0.700       68.207     1735.492
    3383.447        0.000       68.207     1735.492
    3386.457        0.300       68.207     1735.492
    3389.467        0.300       68.207     1735.492
    3392.478        0.000       68.207     1735.492
    3395.488        0.300       68.207     1735.492
    3398.498        0.300       68.207     1735.492
    3401.509        0.000       68.207     1735.492
    3404.519        0.300       68.207     1735.492
    3407.529        0.300       68.207     1735.492
    3410.540        0.700       68.211     1735.492
    3413.550        0.300       68.211     1735.492
    3416.560        0.000       68.387     1735.492
    3419.570        0.300       68.387     1735.492
    3422.581        0.000       68.387     1735.492
    3425.591        0.300       68.387     1735.492
    3428.602        0.000       68.387     1735.492
    3431.612        0.300       68.387     1735.492
    3434.622        0.000       68.387     1735.492
    3437.632        0.300       68.387     1735.492
    3440.643        0.300       68.387     1735.492
    3443.653        0.300       68.066     1735.492
    3446.664        0.300       68.066     1735.492
    3449.674        0.300       68.066     1735.492
    3452.684        0.000       68.066     1735.492
    3455.694        0.300       68.066     1735.492
    3458.705        0.300       68.066     1735.492
    3461.715        0.300       68.066     1735.492
    3464.723        0.000       68.066     1735.492
    3467.733        0.300       68.066     1735.492
    3470.743        0.700       68.066     1735.492
    3473.754        0.300       68.066     1735.492
    3476.764        0.300       68.121     1735.492
    3479.775        0.700       68.121     1735.492
    3482.785        0.300       68.121     1735.492
    3485.795        0.000       68.121     1735.492
    3488.805        0.300       68.121     1735.492
    3491.816        0.300       68.121     1735.492
    3494.826        0.300       68.121     1735.492
    3497.837        0.000       68.121     1735.492
    3500.847        0.700       68.121     1735.492
    3503.857        0.000       68.121     1735.492
    3506.868        0.300       68.121     1735.492
    3509.878        0.000       68.121     1735.492
    3512.888        0.300       68.121     1735.492
    3515.899        0.000       68.121     1735.492
    3518.909        0.300       68.121     1735.492
    3521.920        0.300       68.121     1735.492
    3524.930        0.300       68.121     1735.492
    3527.940        0.300       68.121     1735.492
    3530.950        0.300       68.121     1735.492
    3533.958        0.300       68.121     1735.492
    3536.968        0.300       68.121     1735.492
    3539.979        0.300       68.121     1735.492
    3542.989        0.000       68.121     1735.492
    3545.999        0.300       68.121     1735.492
    3549.010        0.300       68.121     1735.492
    3552.020        0.300       68.121     1735.492
    3555.030        0.000       68.121     1735.492
    3558.041        0.300       68.121     1735.492
    3561.051        0.300       68.121     1735.492
    3564.062        0.000       68.121     1735.492
    3567.072        0.300       68.121     1735.492
    3570.079        0.300       68.121     1735.492
    3573.090        0.300       68.121     1735.492
    3576.100        0.300       68.121     1735.492
    3579.110        0.000       68.121     1735.492
    3582.121        0.300       68.121     1735.492
    3585.131        0.700       68.121     1735.492
    3588.141        0.000       68.121     1735.492
    3591.151        0.700       68.629     1735.492
    3594.162        0.300       68.629     1735.492
    3597.172        0.700       68.891     1735.492
    3600.182        0.700       68.891     1735.492
    3603.192        0.300       68.891     1735.492
    3606.203        0.300       68.891     1735.492
    3609.213        0.000       68.891     1735.492
    3612.223        0.300       68.891     1735.492
    3615.233        0.300       68.891     1735.492
    3618.243        0.000       68.891     1735.492
    3621.254        0.300       68.891     1735.492
    3624.264        0.300       68.891     1735.492
    3627.274        0.000       68.891     1735.492
    3630.284        0.300       68.891     1735.492
    3633.292        0.300       68.891     1735.492
    3636.302        0.000       68.891     1735.492
    3639.312        0.700       68.891     1735.492
    3642.323        0.000       68.891     1735.492
    3645.333        0.300       68.891     1735.492
    3648.343        0.000       68.891     1735.492
    3651.353        0.700       69.039     1735.492
    3654.364        0.000       69.039     1735.492
    3657.374        0.300       69.055     1735.492
    3660.384        0.300       69.055     1735.492
    3663.395        0.300       69.055     1735.492
    3666.405        0.300       69.055     1735.492
    3669.415        0.300       69.055     1735.492
    3672.425        0.000       69.055     1735.492
    3675.435        0.300       69.055     1735.492
    3678.446        0.000       69.055     1735.492
    3681.456        0.700       69.055     1735.492
    3684.466        0.000       69.055     1735.492
    3687.476        0.300       69.055     1735.492
    3690.486        0.600       69.055     1735.492
    3693.496        0.300       69.055     1735.492
    3696.506        0.000       69.055     1735.492
    3699.517        0.300       69.055     1735.492
    3702.527        0.000       69.055     1735.492
    3705.537        0.300       69.055     1735.492
    3708.548        0.300       69.055     1735.492
    3711.558        0.700       69.059     1735.492
    3714.568        0.300       69.059     1735.492
    3717.578        0.300       69.074     1735.492
    3720.589        0.700       69.074     1735.492
    3723.599        0.000       69.074     1735.492
    3726.609        0.700       69.074     1735.492
    3729.620        0.000       69.074     1735.492
    3732.630        0.300       69.074     1735.492
    3735.640        0.300       69.074     1735.492
    3738.650        0.300       69.074     1735.492
    3741.661        0.000       69.074     1735.492
    3744.671        0.300       69.074     1735.492
    3747.681        0.000       69.074     1735.492
    3750.688        0.300       69.074     1735.492
    3753.699        0.000       69.074     1735.492
    3756.709        0.700       69.074     1735.492
    3759.719        0.300       69.074     1735.492
    3762.730        0.000       69.074     1735.492
    3765.740        0.300       69.074     1735.492
    3768.750        0.000       69.074     1735.492
    3771.760        0.700       69.230     1735.492
    3774.771        0.300       69.230     1735.492
    3777.781        0.700       69.234     1735.492
    3780.791        0.700       69.234     1735.492
    3783.801        0.000       69.234     1735.492
    3786.812        0.300       69.234     1735.492
    3789.822        0.300       69.234     1735.492
    3792.832        0.000       69.234     1735.492
    3795.842        0.300       69.234     1735.492
    3798.853        0.300       69.234     1735.492
    3801.863        0.300       69.234     1735.492
    3804.873        0.300       69.234     1735.492
    3807.884        0.300       69.234     1735.492
    3810.894        0.000       69.234     1735.492
    3813.904        0.300       69.234     1735.492
    3816.914        0.300       69.234     1735.492
    3819.925        0.000       69.234     1735.492
    3822.935        0.700       69.234     1735.492
    3825.945        0.300       69.234     1735.492
    3828.956        0.000       69.234     1735.492
    3831.966        0.700       69.238     1735.492
    3834.976        0.300       69.238     1735.492
    3837.986        0.300       69.238     1735.492
    3840.996        0.700       69.238     1743.496
    3844.007        0.300       69.238     1743.496
    3847.017        0.000       69.238     1743.496
    3850.027        0.300       69.238     1743.496
    3853.037        0.300       69.238     1743.496
    3856.048        0.000       69.238     1743.496
    3859.058        0.300       69.238     1743.496
    3862.068        0.000       69.238     1743.496
    3865.079        0.300       69.238     1743.496
    3868.089        0.600       69.238     1743.496
    3871.099        0.300       69.238     1743.496
    3874.110        0.300       69.238     1743.496
    3877.120        0.300       69.238     1743.496
    3880.130        0.000       69.238     1743.496
    3883.140        0.300       69.238     1743.496
    3886.150        0.000       69.238     1743.496
    3889.161        0.300       69.238     1743.496
    3892.171        0.300       69.281     1743.496
    3895.182        0.300       69.281     1743.496
    3898.192        0.700       69.281     1743.496
    3901.202        0.000       69.281     1743.496
    3904.212        0.000       69.281     1743.496
    3907.222        0.300       69.281     1743.496
    3910.233        0.000       69.281     1743.496
    3913.243        0.300       69.281     1743.496
    3916.253        0.000       69.281     1743.496
    3919.264        0.700       69.281     1743.496
    3922.274        0.000       69.281     1743.496
    3925.284        0.300       69.281     1743.496
    3928.294        0.000       69.281     1743.496
    3931.302        0.300       69.281     1743.496
    3934.312        0.300       69.281     1743.496
    3937.322        0.300       69.281     1743.496
    3940.330        0.300       69.281     1743.496
    3943.340        0.300       69.281     1743.496
    3946.350        0.300       69.281     1743.496
    3949.361        0.300       69.281     1743.496
    3952.371        0.300       69.211     1743.496
    3955.381        0.000       69.211     1743.496
    3958.391        0.700       69.211     1743.496
    3961.402        0.700       69.211     1743.496
    3964.412        0.700       69.211     1743.496
    3967.422        0.000       69.211     1743.496
    3970.432        0.300       69.211     1743.496
    3973.443        0.300       69.211     1743.496
    3976.453        0.000       69.211     1743.496
    3979.462        0.300       69.211     1743.496
    3982.472        0.300       69.211     1743.496
    3985.482        0.300       69.211     1743.496
    3988.492        0.000       69.211     1743.496
    3991.503        0.300       69.211     1743.496
    3994.513        0.300       69.211     1743.496
    3997.523        0.000       69.211     1743.496
    4000.534        0.300       69.211     1743.496
    4003.544        0.000       69.211     1743.496
    4006.554        0.300       69.211     1743.496
    4009.564        0.300       69.211     1743.496
    4012.574        0.700       69.211     1743.496
    4015.584        0.300       69.211     1743.496
    4018.594        0.700       69.211     1743.496
    4021.605        0.000       69.211     1743.496
    4024.615        0.300       69.211     1743.496
    4027.625        0.000       69.211     1743.496
    4030.634        0.300       69.211     1743.496
    4033.644        0.300       69.211     1743.496
    4036.654        0.300       69.211     1743.496
    4039.664        0.000       69.211     1743.496
    4042.675        0.000       69.211     1743.496
    4045.685        0.700       69.211     1743.496
    4048.692        0.000       69.211     1743.496
    4051.703        0.300       69.211     1743.496
    4054.713        0.300       69.211     1743.496
    4057.723        0.000       69.211     1743.496
    4060.733        0.300       69.211     1743.496
    4063.744        0.000       69.211     1743.496
    4066.754        0.700       69.211     1743.496
    4069.764        0.000       69.211     1743.496
    4072.774        0.700       69.223     1743.496
    4075.785        0.000       69.223     1743.496
    4078.795        0.700       69.223     1743.496
    4081.802        0.700       69.223     1743.496
    4084.813        0.300       69.223     1743.496
    4087.823        0.300       69.223     1743.496
    4090.833        0.300       69.223     1743.496
    4093.843        0.000       69.223     1743.496
    4096.854        0.300       69.223     1743.496
    4099.864        0.300       69.223     1743.496
    4102.874        0.300       69.223     1743.496
    4105.884        0.000       69.223     1743.496
    4108.895        0.300       69.223     1743.496
    4111.905        0.300       69.223     1743.496
    4114.915        0.300       69.223     1743.496
    4117.926        0.600       69.223     1743.496
    4120.936        0.000       69.223     1743.496
    4123.946        0.300       69.223     1743.496
    4126.957        0.000       69.223     1743.496
    4129.967        0.300       69.223     1743.496
    4132.977        0.300       69.227     1743.496
    4135.988        0.300       69.227     1743.496
    4138.998        0.300       69.234     1743.496
    4142.008        0.000       69.234     1743.496
    4145.019        0.700       69.234     1743.496
    4148.029        0.300       69.234     1743.496
    4151.039        0.000       69.234     1743.496
    4154.049        0.300       69.234     1743.496
    4157.060        0.300       69.234     1743.496
    4160.070        0.300       69.234     1743.496
    4163.080        0.000       69.234     1743.496
    4166.090        0.300       69.234     1743.496
    4169.101        0.300       69.234     1743.496
    4172.111        0.300       69.234     1743.496
    4175.121        0.000       69.234     1743.496
    4178.131        0.700       69.234     1743.496
    4181.142        0.000       69.234     1743.496
    4184.152        0.300       69.234     1743.496
    4187.163        0.000       69.234     1743.496
    4190.173        0.300       69.234     1743.496
    4193.183        0.300       69.238     1743.496
    4196.193        0.300       66.512     1743.496
    4199.203        1.000       66.512     1743.496
